id,age_group_det,pop,deaths,f_age
09675,ALT060B65,5931,55,60
09675,ALT065B70,5161,62,65
09675,ALT070B75,3327,67,70
09675,ALT075B80,4427,145,75
09675,ALT080B85,2830,171,80
09675,ALT085UM,2411,364,85
09676,ALT000,1135,5,0
09676,ALT001B05,4490,0,1
09676,ALT005B10,5497,0,5
09676,ALT010B15,6007,1,10
09676,ALT015B20,7325,4,15
09676,ALT020B25,7054,5,20
09676,ALT025B30,7216,2,25
09676,ALT030B35,7003,5,30
09676,ALT035B40,7523,3,35
09676,ALT040B45,7703,7,40
09676,ALT045B50,10487,19,45
09676,ALT050B55,11634,29,50
09676,ALT055B60,10276,47,55
09676,ALT060B65,8638,50,60
09676,ALT065B70,7278,93,65
09676,ALT070B75,5126,111,70
09676,ALT075B80,6629,218,75
09676,ALT080B85,4260,246,80
09676,ALT085UM,3262,444,85
09677,ALT000,1092,5,0
09677,ALT001B05,4047,1,1
09677,ALT005B10,4975,0,5
09677,ALT010B15,5664,0,10
09677,ALT015B20,6662,1,15
09677,ALT020B25,6766,3,20
09677,ALT025B30,6912,1,25
09677,ALT030B35,6855,6,30
09677,ALT035B40,6879,6,35
09677,ALT040B45,7149,4,40
09677,ALT045B50,9884,17,45
09677,ALT050B55,11520,38,50
09677,ALT055B60,10850,38,55
09677,ALT060B65,9094,66,60
09677,ALT065B70,7769,73,65
09677,ALT070B75,5176,112,70
09677,ALT075B80,6877,197,75
09677,ALT080B85,4461,256,80
09677,ALT085UM,3669,570,85
09678,ALT000,1040,5,0
09678,ALT001B05,4021,1,1
09678,ALT005B10,4822,0,5
09678,ALT010B15,5182,1,10
09678,ALT015B20,6234,1,15
09678,ALT020B25,6392,3,20
09678,ALT025B30,6803,1,25
09678,ALT030B35,6564,1,30
09678,ALT035B40,6501,5,35
09678,ALT040B45,6286,7,40
09678,ALT045B50,8693,17,45
09678,ALT050B55,10467,31,50
09678,ALT055B60,9540,36,55
09678,ALT060B65,8142,49,60
09678,ALT065B70,6567,72,65
09678,ALT070B75,4608,92,70
09678,ALT075B80,6092,176,75
09678,ALT080B85,3812,222,80
09678,ALT085UM,3057,441,85
09679,ALT000,1512,5,0
09679,ALT001B05,5801,1,1
09679,ALT005B10,7037,0,5
09679,ALT010B15,7411,0,10
09679,ALT015B20,8599,4,15
09679,ALT020B25,8892,3,20
09679,ALT025B30,9199,2,25
09679,ALT030B35,9456,4,30
09679,ALT035B40,9669,6,35
09679,ALT040B45,9560,12,40
09679,ALT045B50,12292,19,45
09679,ALT050B55,14033,28,50
09679,ALT055B60,13290,65,55
09679,ALT060B65,11106,66,60
09679,ALT065B70,9761,89,65
09679,ALT070B75,6431,111,70
09679,ALT075B80,7998,229,75
09679,ALT080B85,4954,264,80
09679,ALT085UM,4040,570,85
09761,ALT000,2983,12,0
09761,ALT001B05,10423,0,1
09761,ALT005B10,11452,0,5
09761,ALT010B15,11649,0,10
09761,ALT015B20,13515,4,15
09761,ALT020B25,21125,2,20
09761,ALT025B30,25798,11,25
09761,ALT030B35,22607,12,30
09761,ALT035B40,19957,14,35
09761,ALT040B45,17736,23,40
09761,ALT045B50,20168,58,45
09761,ALT050B55,20913,59,50
09761,ALT055B60,18639,101,55
09761,ALT060B65,15585,169,60
09761,ALT065B70,14198,210,65
09761,ALT070B75,12363,240,70
09761,ALT075B80,13674,431,75
09761,ALT080B85,8694,477,80
09761,ALT085UM,8105,1160,85
09762,ALT000,442,0,0
09762,ALT001B05,1523,0,1
09762,ALT005B10,1845,1,5
09762,ALT010B15,1936,0,10
09762,ALT015B20,2287,0,15
09762,ALT020B25,2369,1,20
09762,ALT025B30,2736,0,25
09762,ALT030B35,2684,4,30
09762,ALT035B40,2519,1,35
09762,ALT040B45,2431,1,40
09762,ALT045B50,3013,6,45
09762,ALT050B55,3557,17,50
09762,ALT055B60,3276,12,55
09762,ALT060B65,2671,23,60
09762,ALT065B70,2467,30,65
09762,ALT070B75,1971,47,70
09762,ALT075B80,2406,58,75
09762,ALT080B85,1448,68,80
09762,ALT085UM,1553,193,85
09763,ALT000,745,4,0
09763,ALT001B05,2313,1,1
09763,ALT005B10,2719,0,5
09763,ALT010B15,2849,0,10
09763,ALT015B20,3369,0,15
09763,ALT020B25,4614,1,20
09763,ALT025B30,5177,3,25
09763,ALT030B35,4557,1,30
09763,ALT035B40,4203,6,35
09763,ALT040B45,3877,8,40
09763,ALT045B50,4696,14,45
09763,ALT050B55,4807,17,50
09763,ALT055B60,4593,29,55
09763,ALT060B65,3882,26,60
09763,ALT065B70,3755,50,65
09763,ALT070B75,3340,71,70
09763,ALT075B80,3714,92,75
09763,ALT080B85,2206,98,80
09763,ALT085UM,2113,300,85
09764,ALT000,477,1,0
09764,ALT001B05,1631,0,1
09764,ALT005B10,1819,0,5
09764,ALT010B15,1999,0,10
09764,ALT015B20,2270,2,15
09764,ALT020B25,2432,2,20
09764,ALT025B30,2879,0,25
09764,ALT030B35,2731,1,30
09764,ALT035B40,2751,3,35
09764,ALT040B45,2564,1,40
09764,ALT045B50,3159,5,45
09764,ALT050B55,3440,13,50
09764,ALT055B60,3166,15,55
09764,ALT060B65,2687,26,60
09764,ALT065B70,2255,37,65
09764,ALT070B75,1977,48,70
09764,ALT075B80,2357,76,75
09764,ALT080B85,1355,58,80
09764,ALT085UM,1344,190,85
09771,ALT000,1309,1,0
09771,ALT001B05,5116,0,1
09771,ALT005B10,6213,0,5
09771,ALT010B15,6384,0,10
09771,ALT015B20,7624,5,15
09771,ALT020B25,7147,3,20
09771,ALT025B30,7391,3,25
09771,ALT030B35,7578,8,30
09771,ALT035B40,8139,3,35
09771,ALT040B45,8077,13,40
09771,ALT045B50,10974,16,45
09771,ALT050B55,11928,30,50
09771,ALT055B60,10179,49,55
09771,ALT060B65,7856,54,60
09771,ALT065B70,6871,66,65
09771,ALT070B75,5547,96,70
09771,ALT075B80,6457,194,75
09771,ALT080B85,3692,225,80
09771,ALT085UM,2917,462,85
09772,ALT000,2379,6,0
09772,ALT001B05,9459,2,1
09772,ALT005B10,11280,0,5
09772,ALT010B15,11922,1,10
09772,ALT015B20,14055,3,15
09772,ALT020B25,13530,6,20
09772,ALT025B30,13788,4,25
09772,ALT030B35,14312,8,30
09772,ALT035B40,15048,8,35
09772,ALT040B45,15193,18,40
09772,ALT045B50,20069,38,45
09772,ALT050B55,22204,59,50
09772,ALT055B60,19032,65,55
09772,ALT060B65,15334,106,60
09772,ALT065B70,13342,137,65
09772,ALT070B75,11045,199,70
09772,ALT075B80,12397,368,75
09772,ALT080B85,7127,418,80
09772,ALT085UM,6023,936,85
09773,ALT000,848,1,0
09773,ALT001B05,3320,0,1
09773,ALT005B10,4232,0,5
09773,ALT010B15,4725,0,10
09773,ALT015B20,5459,1,15
09773,ALT020B25,5605,2,20
09773,ALT025B30,5743,5,25
09773,ALT030B35,5313,4,30
09773,ALT035B40,5543,7,35
09773,ALT040B45,5768,6,40
09773,ALT045B50,7460,11,45
09773,ALT050B55,8277,17,50
09773,ALT055B60,7489,30,55
09773,ALT060B65,6171,56,60
09773,ALT065B70,5145,61,65
09773,ALT070B75,3748,77,70
09773,ALT075B80,4407,145,75
09773,ALT080B85,2900,182,80
09773,ALT085UM,2403,339,85
09774,ALT000,1133,3,0
09774,ALT001B05,4425,0,1
09774,ALT005B10,5543,1,5
09774,ALT010B15,6019,1,10
09774,ALT015B20,7182,2,15
09774,ALT020B25,7402,3,20
09774,ALT025B30,7747,3,25
09774,ALT030B35,7287,2,30
09774,ALT035B40,7375,3,35
09774,ALT040B45,7674,6,40
09774,ALT045B50,9764,25,45
09774,ALT050B55,10936,30,50
09774,ALT055B60,9680,40,55
09774,ALT060B65,7824,61,60
09774,ALT065B70,6377,81,65
09774,ALT070B75,4880,107,70
09774,ALT075B80,5796,183,75
09774,ALT080B85,3578,204,80
09774,ALT085UM,2876,447,85
09775,ALT000,1668,0,0
09775,ALT001B05,6229,0,1
09775,ALT005B10,7882,0,5
09775,ALT010B15,8045,0,10
09775,ALT015B20,9278,1,15
09775,ALT020B25,9880,3,20
09775,ALT025B30,11045,6,25
09775,ALT030B35,11056,5,30
09775,ALT035B40,10821,8,35
09775,ALT040B45,10559,9,40
09775,ALT045B50,13195,17,45
09775,ALT050B55,14108,26,50
09775,ALT055B60,12580,56,55
09775,ALT060B65,10478,79,60
09775,ALT065B70,9017,124,65
09775,ALT070B75,7464,140,70
09775,ALT075B80,8518,223,75
09775,ALT080B85,4958,263,80
09775,ALT085UM,4230,603,85
09776,ALT000,711,0,0
09776,ALT001B05,2824,0,1
09776,ALT005B10,3439,2,5
09776,ALT010B15,3832,0,10
09776,ALT015B20,4658,1,15
09776,ALT020B25,4144,0,20
09776,ALT025B30,4637,2,25
09776,ALT030B35,4705,3,30
09776,ALT035B40,4692,4,35
09776,ALT040B45,4589,5,40
09776,ALT045B50,6471,15,45
09776,ALT050B55,7198,28,50
09776,ALT055B60,6124,25,55
09776,ALT060B65,4777,34,60
09776,ALT065B70,4493,57,65
09776,ALT070B75,4034,77,70
09776,ALT075B80,4535,130,75
09776,ALT080B85,2698,149,80
09776,ALT085UM,2400,357,85
09777,ALT000,1382,6,0
09777,ALT001B05,5110,1,1
09777,ALT005B10,6269,0,5
09777,ALT010B15,6951,1,10
09777,ALT015B20,7977,0,15
09777,ALT020B25,7850,6,20
09777,ALT025B30,7979,2,25
09777,ALT030B35,8030,4,30
09777,ALT035B40,7903,2,35
09777,ALT040B45,8302,8,40
09777,ALT045B50,10790,19,45
09777,ALT050B55,12054,26,50
09777,ALT055B60,10300,44,55
09777,ALT060B65,8622,63,60
09777,ALT065B70,7798,77,65
09777,ALT070B75,6346,101,70
09777,ALT075B80,6916,195,75
09777,ALT080B85,4010,236,80
09777,ALT085UM,3676,592,85
09778,ALT000,1397,6,0
09778,ALT001B05,5169,1,1
09778,ALT005B10,6293,0,5
09778,ALT010B15,6813,2,10
09778,ALT015B20,8383,9,15
09778,ALT020B25,8257,1,20
09778,ALT025B30,8303,5,25
09778,ALT030B35,7948,3,30
09778,ALT035B40,8186,2,35
09778,ALT040B45,8358,9,40
09778,ALT045B50,11273,14,45
09778,ALT050B55,12155,37,50
09778,ALT055B60,10603,45,55
09778,ALT060B65,8627,55,60
09778,ALT065B70,7685,81,65
09778,ALT070B75,6164,118,70
09778,ALT075B80,7257,210,75
09778,ALT080B85,4393,227,80
09778,ALT085UM,3901,609,85
09779,ALT000,1261,3,0
09779,ALT001B05,4773,2,1
09779,ALT005B10,5971,0,5
09779,ALT010B15,6506,2,10
09779,ALT015B20,7646,1,15
09779,ALT020B25,7697,1,20
09779,ALT025B30,8155,1,25
09779,ALT030B35,8043,5,30
09779,ALT035B40,8161,9,35
09779,ALT040B45,8228,13,40
09779,ALT045B50,10207,17,45
09779,ALT050B55,11490,32,50
09779,ALT055B60,10124,48,55
09779,ALT060B65,8305,67,60
09779,ALT065B70,6877,64,65
09779,ALT070B75,5173,90,70
09779,ALT075B80,6410,203,75
09779,ALT080B85,3894,218,80
09779,ALT085UM,3377,522,85
09780,ALT000,1460,5,0
09780,ALT001B05,5362,1,1
09780,ALT005B10,6491,2,5
09780,ALT010B15,6975,0,10
09780,ALT015B20,8406,5,15
09780,ALT020B25,8360,8,20
09780,ALT025B30,8681,4,25
09780,ALT030B35,8474,4,30
09780,ALT035B40,8753,5,35
09780,ALT040B45,8910,8,40
09780,ALT045B50,12360,22,45
09780,ALT050B55,13501,32,50
09780,ALT055B60,11925,39,55
09780,ALT060B65,9611,71,60
09780,ALT065B70,9095,103,65
09780,ALT070B75,7754,128,70
09780,ALT075B80,8535,219,75
09780,ALT080B85,4884,252,80
09780,ALT085UM,4222,615,85
10041,ALT000,2884,12,0
10041,ALT001B05,10496,1,1
10041,ALT005B10,12792,2,5
10041,ALT010B15,13056,0,10
10041,ALT015B20,15829,1,15
10041,ALT020B25,20186,7,20
10041,ALT025B30,23118,5,25
10041,ALT030B35,20907,8,30
10041,ALT035B40,18748,27,35
10041,ALT040B45,17110,30,40
10041,ALT045B50,23208,54,45
10041,ALT050B55,27365,119,50
10041,ALT055B60,26506,174,55
10041,ALT060B65,22906,232,60
10041,ALT065B70,20603,320,65
10041,ALT070B75,14385,351,70
10041,ALT075B80,17963,652,75
10041,ALT080B85,11735,677,80
10041,ALT085UM,9796,1451,85
10042,ALT000,838,1,0
10042,ALT001B05,3078,0,1
10042,ALT005B10,4248,0,5
10042,ALT010B15,4694,0,10
10042,ALT015B20,5346,1,15
10042,ALT020B25,5230,1,20
10042,ALT025B30,5805,5,25
10042,ALT030B35,5780,5,30
10042,ALT035B40,5865,4,35
10042,ALT040B45,5977,7,40
10042,ALT045B50,7935,20,45
10042,ALT050B55,9506,45,50
10042,ALT055B60,9148,65,55
10042,ALT060B65,7857,83,60
10042,ALT065B70,6353,102,65
10042,ALT070B75,4042,95,70
10042,ALT075B80,5662,210,75
10042,ALT080B85,3652,221,80
10042,ALT085UM,2892,499,85
10043,ALT000,1143,6,0
10043,ALT001B05,4013,2,1
10043,ALT005B10,5031,0,5
10043,ALT010B15,5291,0,10
10043,ALT015B20,6317,1,15
10043,ALT020B25,6895,4,20
10043,ALT025B30,7773,4,25
10043,ALT030B35,7598,5,30
10043,ALT035B40,7380,9,35
10043,ALT040B45,6854,12,40
10043,ALT045B50,9855,16,45
10043,ALT050B55,12083,57,50
10043,ALT055B60,11904,75,55
10043,ALT060B65,10009,108,60
10043,ALT065B70,8619,123,65
10043,ALT070B75,5953,152,70
10043,ALT075B80,7984,320,75
10043,ALT080B85,5247,314,80
10043,ALT085UM,4035,647,85
10044,ALT000,1610,10,0
10044,ALT001B05,6253,2,1
10044,ALT005B10,7594,1,5
10044,ALT010B15,7973,1,10
10044,ALT015B20,9760,5,15
10044,ALT020B25,10224,2,20
10044,ALT025B30,11365,7,25
10044,ALT030B35,11051,5,30
10044,ALT035B40,10817,5,35
10044,ALT040B45,10373,12,40
10044,ALT045B50,14147,22,45
10044,ALT050B55,17560,78,50
10044,ALT055B60,17362,96,55
10044,ALT060B65,15014,138,60
10044,ALT065B70,12545,165,65
10044,ALT070B75,8300,213,70
10044,ALT075B80,11254,398,75
10044,ALT080B85,7517,478,80
10044,ALT085UM,5890,920,85
10045,ALT000,1106,4,0
10045,ALT001B05,4291,2,1
10045,ALT005B10,5520,0,5
10045,ALT010B15,5716,0,10
10045,ALT015B20,6978,2,15
10045,ALT020B25,7907,2,20
10045,ALT025B30,8087,0,25
10045,ALT030B35,7672,6,30
10045,ALT035B40,7696,3,35
10045,ALT040B45,7357,9,40
10045,ALT045B50,10538,23,45
10045,ALT050B55,12815,39,50
10045,ALT055B60,12651,57,55
10045,ALT060B65,10791,107,60
10045,ALT065B70,9208,130,65
10045,ALT070B75,6520,145,70
10045,ALT075B80,8515,288,75
10045,ALT080B85,5795,349,80
10045,ALT085UM,4937,702,85
10046,ALT000,630,3,0
10046,ALT001B05,2452,0,1
10046,ALT005B10,3330,0,5
10046,ALT010B15,3574,0,10
10046,ALT015B20,4246,0,15
10046,ALT020B25,4506,3,20
10046,ALT025B30,4818,0,25
10046,ALT030B35,4669,1,30
10046,ALT035B40,4692,3,35
10046,ALT040B45,4634,4,40
10046,ALT045B50,6595,12,45
10046,ALT050B55,8335,19,50
10046,ALT055B60,8100,40,55
10046,ALT060B65,7030,56,60
10046,ALT065B70,5751,65,65
10046,ALT070B75,3807,90,70
10046,ALT075B80,5099,179,75
10046,ALT080B85,3421,208,80
10046,ALT085UM,2768,446,85
11000,ALT000,40523,141,0
11000,ALT001B05,146499,17,1
11000,ALT005B10,162235,13,5
11000,ALT010B15,143191,14,10
11000,ALT015B20,147541,25,15
11000,ALT020B25,194590,67,20
11000,ALT025B30,303222,107,25
11000,ALT030B35,306418,140,30
11000,ALT035B40,266442,216,35
11000,ALT040B45,217882,246,40
11000,ALT045B50,250725,542,45
11000,ALT050B55,280370,1066,50
11000,ALT055B60,232273,1514,55
11000,ALT060B65,195880,1855,60
11000,ALT065B70,179066,2573,65
11000,ALT070B75,159286,3818,70
11000,ALT075B80,171668,5532,75
11000,ALT080B85,99619,5501,80
11000,ALT085UM,77400,10663,85
12051,ALT000,627,4,0
12051,ALT001B05,2433,0,1
12051,ALT005B10,2829,0,5
12051,ALT010B15,2356,0,10
12051,ALT015B20,2487,0,15
12051,ALT020B25,2536,0,20
12051,ALT025B30,4682,4,25
12051,ALT030B35,4859,4,30
12051,ALT035B40,4325,4,35
12051,ALT040B45,3328,4,40
12051,ALT045B50,4538,12,45
12051,ALT050B55,5996,29,50
12051,ALT055B60,5864,45,55
12051,ALT060B65,5403,59,60
12051,ALT065B70,4198,56,65
12051,ALT070B75,4106,85,70
12051,ALT075B80,5520,180,75
12051,ALT080B85,3193,178,80
12051,ALT085UM,2384,302,85
12052,ALT000,867,4,0
12052,ALT001B05,3355,0,1
12052,ALT005B10,3959,1,5
12052,ALT010B15,3573,0,10
12052,ALT015B20,3838,0,15
12052,ALT020B25,4855,1,20
12052,ALT025B30,7549,0,25
12052,ALT030B35,6959,4,30
12052,ALT035B40,6005,4,35
12052,ALT040B45,4680,9,40
12052,ALT045B50,6423,14,45
12052,ALT050B55,8207,40,50
12052,ALT055B60,8112,56,55
12052,ALT060B65,7583,80,60
12052,ALT065B70,5863,91,65
12052,ALT070B75,5008,108,70
12052,ALT075B80,6552,220,75
12052,ALT080B85,4059,224,80
12052,ALT085UM,2969,446,85
12053,ALT000,484,2,0
12053,ALT001B05,1810,1,1
12053,ALT005B10,2316,0,5
12053,ALT010B15,2170,0,10
12053,ALT015B20,2346,1,15
12053,ALT020B25,2860,1,20
12053,ALT025B30,3669,2,25
12053,ALT030B35,3617,1,30
12053,ALT035B40,3327,3,35
12053,ALT040B45,2925,5,40
12053,ALT045B50,3512,8,45
12053,ALT050B55,4824,30,50
12053,ALT055B60,5125,50,55
12053,ALT060B65,4786,52,60
12053,ALT065B70,3685,46,65
12053,ALT070B75,2671,84,70
12053,ALT075B80,3896,119,75
12053,ALT080B85,2412,163,80
12053,ALT085UM,1758,231,85
12054,ALT000,2003,4,0
12054,ALT001B05,7380,2,1
12054,ALT005B10,8691,1,5
12054,ALT010B15,7444,2,10
12054,ALT015B20,6906,1,15
12054,ALT020B25,8023,2,20
12054,ALT025B30,14276,3,25
12054,ALT030B35,14252,4,30
12054,ALT035B40,13231,7,35
12054,ALT040B45,10654,12,40
12054,ALT045B50,11645,20,45
12054,ALT050B55,12817,42,50
12054,ALT055B60,10954,56,55
12054,ALT060B65,9977,95,60
12054,ALT065B70,7991,88,65
12054,ALT070B75,6979,142,70
12054,ALT075B80,8679,270,75
12054,ALT080B85,5609,301,80
12054,ALT085UM,4299,553,85
12060,ALT000,1560,6,0
12060,ALT001B05,6208,1,1
12060,ALT005B10,8312,1,5
12060,ALT010B15,7792,0,10
12060,ALT015B20,7164,2,15
12060,ALT020B25,5267,0,20
12060,ALT025B30,8520,1,25
12060,ALT030B35,10449,3,30
12060,ALT035B40,11458,9,35
12060,ALT040B45,10075,19,40
12060,ALT045B50,13464,35,45
12060,ALT050B55,17454,61,50
12060,ALT055B60,16344,93,55
12060,ALT060B65,14242,130,60
12060,ALT065B70,10948,133,65
12060,ALT070B75,8606,185,70
12060,ALT075B80,10773,344,75
12060,ALT080B85,6249,401,80
12060,ALT085UM,4480,644,85
12061,ALT000,1529,4,0
12061,ALT001B05,5719,0,1
12061,ALT005B10,7357,0,5
12061,ALT010B15,6733,0,10
12061,ALT015B20,6892,4,15
12061,ALT020B25,5263,2,20
12061,ALT025B30,8087,2,25
12061,ALT030B35,9737,3,30
12061,ALT035B40,10623,8,35
12061,ALT040B45,9272,12,40
12061,ALT045B50,12889,19,45
12061,ALT050B55,15923,51,50
12061,ALT055B60,14430,106,55
12061,ALT060B65,12553,120,60
12061,ALT065B70,9483,97,65
12061,ALT070B75,8066,171,70
12061,ALT075B80,10526,321,75
12061,ALT080B85,6371,398,80
12061,ALT085UM,4621,630,85
12062,ALT000,768,1,0
12062,ALT001B05,3039,0,1
12062,ALT005B10,4086,0,5
12062,ALT010B15,4072,1,10
12062,ALT015B20,3903,1,15
12062,ALT020B25,2617,0,20
12062,ALT025B30,4725,0,25
12062,ALT030B35,5634,1,30
12062,ALT035B40,5638,6,35
12062,ALT040B45,5391,13,40
12062,ALT045B50,7777,22,45
12062,ALT050B55,9692,43,50
12062,ALT055B60,9942,72,55
12062,ALT060B65,9204,100,60
12062,ALT065B70,6784,95,65
12062,ALT070B75,5588,130,70
12062,ALT075B80,7516,260,75
12062,ALT080B85,4591,306,80
12062,ALT085UM,3430,551,85
12063,ALT000,1388,2,0
12063,ALT001B05,5624,1,1
12063,ALT005B10,7487,1,5
12063,ALT010B15,7297,0,10
12063,ALT015B20,7751,1,15
12063,ALT020B25,5262,2,20
12063,ALT025B30,7669,6,25
12063,ALT030B35,8888,9,30
12063,ALT035B40,9536,9,35
12063,ALT040B45,9196,19,40
12063,ALT045B50,13139,19,45
12063,ALT050B55,16224,74,50
12063,ALT055B60,13913,86,55
12063,ALT060B65,11553,87,60
12063,ALT065B70,8921,133,65
12063,ALT070B75,7516,163,70
12063,ALT075B80,9336,321,75
12063,ALT080B85,5347,362,80
12063,ALT085UM,3638,581,85
12064,ALT000,1538,5,0
12064,ALT001B05,6535,1,1
12064,ALT005B10,8650,1,5
12064,ALT010B15,7988,1,10
12064,ALT015B20,7421,0,15
12064,ALT020B25,4949,1,20
12064,ALT025B30,8577,4,25
12064,ALT030B35,11043,0,30
12064,ALT035B40,12336,8,35
12064,ALT040B45,10537,15,40
12064,ALT045B50,14383,25,45
12064,ALT050B55,19329,80,50
12064,ALT055B60,18493,121,55
12064,ALT060B65,15710,138,60
12064,ALT065B70,11561,156,65
12064,ALT070B75,8535,192,70
12064,ALT075B80,11434,362,75
12064,ALT080B85,7492,400,80
12064,ALT085UM,5174,704,85
12065,ALT000,1734,6,0
12065,ALT001B05,7330,0,1
12065,ALT005B10,9656,1,5
12065,ALT010B15,9582,1,10
12065,ALT015B20,9360,0,15
12065,ALT020B25,6714,2,20
12065,ALT025B30,9717,2,25
12065,ALT030B35,11873,5,30
12065,ALT035B40,13108,9,35
12065,ALT040B45,11885,13,40
12065,ALT045B50,16988,27,45
12065,ALT050B55,20957,78,50
12065,ALT055B60,18184,111,55
12065,ALT060B65,15417,146,60
12065,ALT065B70,11661,184,65
12065,ALT070B75,9856,212,70
12065,ALT075B80,12210,378,75
12065,ALT080B85,7303,455,80
12065,ALT085UM,5104,764,85
12066,ALT000,895,1,0
12066,ALT001B05,3365,0,1
12066,ALT005B10,4293,1,5
12066,ALT010B15,4097,0,10
12066,ALT015B20,4040,2,15
12066,ALT020B25,3017,4,20
12066,ALT025B30,5448,1,25
12066,ALT030B35,6309,3,30
12066,ALT035B40,6329,5,35
12066,ALT040B45,5548,9,40
12066,ALT045B50,7904,28,45
12066,ALT050B55,10243,52,50
12066,ALT055B60,10087,82,55
12066,ALT060B65,9328,113,60
12066,ALT065B70,7446,100,65
12066,ALT070B75,6292,150,70
12066,ALT075B80,8649,295,75
12066,ALT080B85,4992,275,80
12066,ALT085UM,3680,532,85
12067,ALT000,1453,4,0
12067,ALT001B05,5798,2,1
12067,ALT005B10,7713,0,5
12067,ALT010B15,7109,1,10
12067,ALT015B20,7210,4,15
12067,ALT020B25,4951,2,20
12067,ALT025B30,8330,7,25
12067,ALT030B35,9990,9,30
12067,ALT035B40,10646,5,35
12067,ALT040B45,9269,14,40
12067,ALT045B50,12921,39,45
12067,ALT050B55,16935,68,50
12067,ALT055B60,16337,111,55
12067,ALT060B65,15180,146,60
12067,ALT065B70,11118,141,65
12067,ALT070B75,9061,195,70
12067,ALT075B80,12185,370,75
12067,ALT080B85,7427,387,80
12067,ALT085UM,5216,756,85
12068,ALT000,830,1,0
12068,ALT001B05,3199,0,1
12068,ALT005B10,4102,0,5
12068,ALT010B15,3915,0,10
12068,ALT015B20,4020,2,15
12068,ALT020B25,2864,1,20
12068,ALT025B30,4893,1,25
12068,ALT030B35,5916,2,30
12068,ALT035B40,5761,3,35
12068,ALT040B45,5045,8,40
12068,ALT045B50,6994,27,45
12068,ALT050B55,9424,41,50
12068,ALT055B60,9712,58,55
12068,ALT060B65,8753,80,60
12068,ALT065B70,6243,85,65
12068,ALT070B75,4670,119,70
12068,ALT075B80,6245,199,75
12068,ALT080B85,3926,235,80
12068,ALT085UM,2902,442,85
12069,ALT000,1766,5,0
12069,ALT001B05,7442,0,1
12069,ALT005B10,10446,0,5
12069,ALT010B15,10386,2,10
12069,ALT015B20,10097,6,15
12069,ALT020B25,5936,1,20
12069,ALT025B30,8936,4,25
12069,ALT030B35,11330,5,30
12069,ALT035B40,13298,4,35
12069,ALT040B45,12578,9,40
12069,ALT045B50,17453,40,45
12069,ALT050B55,21619,66,50
12069,ALT055B60,19080,88,55
12069,ALT060B65,16209,134,60
12069,ALT065B70,11935,134,65
12069,ALT070B75,9608,179,70
12069,ALT075B80,11678,394,75
12069,ALT080B85,7013,437,80
12069,ALT085UM,5397,903,85
12070,ALT000,608,7,0
12070,ALT001B05,2312,0,1
12070,ALT005B10,2872,0,5
12070,ALT010B15,2872,1,10
12070,ALT015B20,3017,1,15
12070,ALT020B25,2359,2,20
12070,ALT025B30,3911,3,25
12070,ALT030B35,4164,2,30
12070,ALT035B40,4012,3,35
12070,ALT040B45,3575,5,40
12070,ALT045B50,5307,18,45
12070,ALT050B55,7513,43,50
12070,ALT055B60,7577,52,55
12070,ALT060B65,6781,61,60
12070,ALT065B70,5204,75,65
12070,ALT070B75,3950,89,70
12070,ALT075B80,5682,195,75
12070,ALT080B85,3506,202,80
12070,ALT085UM,2591,421,85
12071,ALT000,807,4,0
12071,ALT001B05,3437,0,1
12071,ALT005B10,4642,1,5
12071,ALT010B15,4386,1,10
12071,ALT015B20,4425,3,15
12071,ALT020B25,2688,2,20
12071,ALT025B30,4881,2,25
12071,ALT030B35,6059,3,30
12071,ALT035B40,6318,4,35
12071,ALT040B45,5630,9,40
12071,ALT045B50,8780,18,45
12071,ALT050B55,11526,41,50
12071,ALT055B60,11676,87,55
12071,ALT060B65,10864,109,60
12071,ALT065B70,7822,99,65
12071,ALT070B75,6146,134,70
12071,ALT075B80,8094,287,75
12071,ALT080B85,4877,284,80
12071,ALT085UM,3768,530,85
12072,ALT000,1459,3,0
12072,ALT001B05,5795,1,1
12072,ALT005B10,7430,0,5
12072,ALT010B15,7177,0,10
12072,ALT015B20,7074,3,15
12072,ALT020B25,5436,2,20
12072,ALT025B30,8708,2,25
12072,ALT030B35,10253,5,30
12072,ALT035B40,10484,8,35
12072,ALT040B45,9196,19,40
12072,ALT045B50,13023,25,45
12072,ALT050B55,16115,79,50
12072,ALT055B60,14277,75,55
12072,ALT060B65,11981,134,60
12072,ALT065B70,9089,128,65
12072,ALT070B75,7528,177,70
12072,ALT075B80,9772,302,75
12072,ALT080B85,5744,346,80
12072,ALT085UM,4230,610,85
12073,ALT000,889,6,0
12073,ALT001B05,3666,0,1
12073,ALT005B10,4789,0,5
12073,ALT010B15,4775,0,10
12073,ALT015B20,4868,2,15
12073,ALT020B25,3430,0,20
12073,ALT025B30,5735,1,25
12073,ALT030B35,6294,4,30
12073,ALT035B40,6506,10,35
12073,ALT040B45,5850,5,40
12073,ALT045B50,8359,22,45
12073,ALT050B55,11390,41,50
12073,ALT055B60,11891,84,55
12073,ALT060B65,10675,112,60
12073,ALT065B70,8412,126,65
12073,ALT070B75,6055,135,70
12073,ALT075B80,8520,294,75
12073,ALT080B85,5217,312,80
12073,ALT085UM,3557,516,85
13003,ALT000,1931,6,0
13003,ALT001B05,7376,0,1
13003,ALT005B10,8063,1,5
13003,ALT010B15,7068,0,10
